nodename,batch,solution,version,git,task,data,timestamp,action,stderr,ret,machine_type
ip-172-31-18-198,1726558956,dask,2024.9.0,ae250c9ac88a9b3ad2efef602bc42ac288a6e8ab,join,J1_1e8_NA_0_1,1726579812.00228,start,,,c6id.metal
ip-172-31-18-198,1726558956,dask,2024.9.0,ae250c9ac88a9b3ad2efef602bc42ac288a6e8ab,join,J1_1e8_NA_0_1,1726579812.76856,finish,1,0,c6id.metal
ip-172-31-18-198,1726558956,dask,2024.9.0,ae250c9ac88a9b3ad2efef602bc42ac288a6e8ab,join,J1_1e9_NA_0_0,1726579827.7838,start,,,c6id.metal
ip-172-31-18-198,1726558956,dask,2024.9.0,ae250c9ac88a9b3ad2efef602bc42ac288a6e8ab,join,J1_1e9_NA_0_0,1726579828.55643,finish,58,1,c6id.metal
ip-172-31-18-198,1726558956,clickhouse,24.8.4.13,,join,J1_1e8_NA_0_0,1726579843.57171,start,,,c6id.metal
ip-172-31-18-198,1726558956,clickhouse,24.8.4.13,,join,J1_1e8_NA_0_0,1726580098.02769,finish,0,0,c6id.metal
ip-172-31-18-198,1726558956,clickhouse,24.8.4.13,,join,J1_1e8_NA_5_0,1726580113.04289,start,,,c6id.metal
ip-172-31-18-198,1726558956,clickhouse,24.8.4.13,,join,J1_1e8_NA_5_0,1726580365.6727,finish,0,0,c6id.metal
ip-172-31-18-198,1726558956,clickhouse,24.8.4.13,,join,J1_1e8_NA_0_1,1726580380.68791,start,,,c6id.metal
ip-172-31-18-198,1726558956,clickhouse,24.8.4.13,,join,J1_1e8_NA_0_1,1726580613.41084,finish,0,0,c6id.metal
ip-172-31-18-198,1726558956,clickhouse,24.8.4.13,,join,J1_1e9_NA_0_0,1726580628.42607,start,,,c6id.metal
ip-172-31-18-198,1726558956,clickhouse,24.8.4.13,,join,J1_1e9_NA_0_0,1726580629.95421,finish,3,108,c6id.metal
ip-172-31-18-198,1726558956,polars,1.7.1,,join,J1_1e8_NA_0_0,1726580644.96942,start,,,c6id.metal
ip-172-31-18-198,1726558956,polars,1.7.1,,join,J1_1e8_NA_0_0,1726580744.22967,finish,11,1,c6id.metal
ip-172-31-18-198,1726558956,polars,1.7.1,,join,J1_1e8_NA_5_0,1726580759.24475,start,,,c6id.metal
ip-172-31-18-198,1726558956,polars,1.7.1,,join,J1_1e8_NA_5_0,1726580856.05231,finish,11,1,c6id.metal
ip-172-31-18-198,1726558956,polars,1.7.1,,join,J1_1e8_NA_0_1,1726580871.06766,start,,,c6id.metal
ip-172-31-18-198,1726558956,polars,1.7.1,,join,J1_1e8_NA_0_1,1726580971.70776,finish,11,1,c6id.metal
ip-172-31-18-198,1726558956,polars,1.7.1,,join,J1_1e9_NA_0_0,1726580986.70879,start,,,c6id.metal
ip-172-31-18-198,1726558956,polars,1.7.1,,join,J1_1e9_NA_0_0,1726580986.95516,finish,20,1,c6id.metal
ip-172-31-18-198,1726558956,R-arrow,17.0.0.1,,join,J1_1e8_NA_0_0,1726581001.96204,start,,,c6id.metal
ip-172-31-18-198,1726558956,R-arrow,17.0.0.1,,join,J1_1e8_NA_0_0,1726581441.1209,finish,16,1,c6id.metal
ip-172-31-18-198,1726558956,R-arrow,17.0.0.1,,join,J1_1e8_NA_5_0,1726581456.13595,start,,,c6id.metal
ip-172-31-18-198,1726558956,R-arrow,17.0.0.1,,join,J1_1e8_NA_5_0,1726581911.1694,finish,16,1,c6id.metal
ip-172-31-18-198,1726558956,R-arrow,17.0.0.1,,join,J1_1e8_NA_0_1,1726581926.18445,start,,,c6id.metal
ip-172-31-18-198,1726558956,R-arrow,17.0.0.1,,join,J1_1e8_NA_0_1,1726582299.93844,finish,16,1,c6id.metal
ip-172-31-18-198,1726558956,R-arrow,17.0.0.1,,join,J1_1e9_NA_0_0,1726582314.9538,start,,,c6id.metal
ip-172-31-18-198,1726558956,R-arrow,17.0.0.1,,join,J1_1e9_NA_0_0,1726582315.6636,finish,2,1,c6id.metal
ip-172-31-18-198,1726558956,duckdb,1.0.99.9000,fa5c2fe15f,join,J1_1e8_NA_0_0,1726582330.67891,start,,,c6id.metal
ip-172-31-18-198,1726558956,duckdb,1.0.99.9000,fa5c2fe15f,join,J1_1e8_NA_0_0,1726582370.25157,finish,0,0,c6id.metal
ip-172-31-18-198,1726558956,duckdb,1.0.99.9000,fa5c2fe15f,join,J1_1e8_NA_5_0,1726582385.2668,start,,,c6id.metal
ip-172-31-18-198,1726558956,duckdb,1.0.99.9000,fa5c2fe15f,join,J1_1e8_NA_5_0,1726582408.39703,finish,0,0,c6id.metal
ip-172-31-18-198,1726558956,duckdb,1.0.99.9000,fa5c2fe15f,join,J1_1e8_NA_0_1,1726582423.41228,start,,,c6id.metal
ip-172-31-18-198,1726558956,duckdb,1.0.99.9000,fa5c2fe15f,join,J1_1e8_NA_0_1,1726582458.44168,finish,0,0,c6id.metal
ip-172-31-18-198,1726558956,duckdb,1.0.99.9000,fa5c2fe15f,join,J1_1e9_NA_0_0,1726582473.4569,start,,,c6id.metal
ip-172-31-18-198,1726558956,duckdb,1.0.99.9000,fa5c2fe15f,join,J1_1e9_NA_0_0,1726582473.91909,finish,5,1,c6id.metal
ip-172-31-18-198,1726558956,duckdb-latest,1.0.99.9000,fa5c2fe15f,join,J1_1e8_NA_0_0,1726582488.93412,start,,,c6id.metal
ip-172-31-18-198,1726558956,duckdb-latest,1.0.99.9000,fa5c2fe15f,join,J1_1e8_NA_0_0,1726582526.34229,finish,0,0,c6id.metal
ip-172-31-18-198,1726558956,duckdb-latest,1.0.99.9000,fa5c2fe15f,join,J1_1e8_NA_5_0,1726582541.35738,start,,,c6id.metal
ip-172-31-18-198,1726558956,duckdb-latest,1.0.99.9000,fa5c2fe15f,join,J1_1e8_NA_5_0,1726582562.10246,finish,0,0,c6id.metal
ip-172-31-18-198,1726558956,duckdb-latest,1.0.99.9000,fa5c2fe15f,join,J1_1e8_NA_0_1,1726582577.1176,start,,,c6id.metal
ip-172-31-18-198,1726558956,duckdb-latest,1.0.99.9000,fa5c2fe15f,join,J1_1e8_NA_0_1,1726582611.09412,finish,0,0,c6id.metal
ip-172-31-18-198,1726558956,duckdb-latest,1.0.99.9000,fa5c2fe15f,join,J1_1e9_NA_0_0,1726582626.10931,start,,,c6id.metal
ip-172-31-18-198,1726558956,duckdb-latest,1.0.99.9000,fa5c2fe15f,join,J1_1e9_NA_0_0,1726582626.56843,finish,5,1,c6id.metal
ip-172-31-18-198,1726558956,datafusion,41.0.0,,join,J1_1e8_NA_0_0,1726582641.58354,start,,,c6id.metal
ip-172-31-18-198,1726558956,datafusion,41.0.0,,join,J1_1e8_NA_0_0,1726582667.81994,finish,0,0,c6id.metal
ip-172-31-18-198,1726558956,datafusion,41.0.0,,join,J1_1e8_NA_5_0,1726582682.83526,start,,,c6id.metal
ip-172-31-18-198,1726558956,datafusion,41.0.0,,join,J1_1e8_NA_5_0,1726582710.81015,finish,0,0,c6id.metal
ip-172-31-18-198,1726558956,datafusion,41.0.0,,join,J1_1e8_NA_0_1,1726582725.82547,start,,,c6id.metal
ip-172-31-18-198,1726558956,datafusion,41.0.0,,join,J1_1e8_NA_0_1,1726582751.6049,finish,0,0,c6id.metal
ip-172-31-18-198,1726558956,datafusion,41.0.0,,join,J1_1e9_NA_0_0,1726582766.62018,start,,,c6id.metal
ip-172-31-18-198,1726558956,datafusion,41.0.0,,join,J1_1e9_NA_0_0,1726582767.1296,finish,13,1,c6id.metal
ip-172-31-18-198,1726585973,datafusion,41.0.0,,groupby,G1_1e7_1e2_0_0,1726585992.11054,start,,,c6id.metal
ip-172-31-18-198,1726585973,datafusion,41.0.0,,groupby,G1_1e7_1e2_0_0,1726585995.7695,finish,0,0,c6id.metal
ip-172-31-18-198,1726585973,datafusion,41.0.0,,groupby,G1_1e7_1e1_0_0,1726586010.78462,start,,,c6id.metal
ip-172-31-18-198,1726585973,datafusion,41.0.0,,groupby,G1_1e7_1e1_0_0,1726586015.07216,finish,0,0,c6id.metal
ip-172-31-18-198,1726585973,datafusion,41.0.0,,groupby,G1_1e7_2e0_0_0,1726586030.08741,start,,,c6id.metal
ip-172-31-18-198,1726585973,datafusion,41.0.0,,groupby,G1_1e7_2e0_0_0,1726586036.99979,finish,0,0,c6id.metal
ip-172-31-18-198,1726585973,datafusion,41.0.0,,groupby,G1_1e7_1e2_0_1,1726586052.01512,start,,,c6id.metal
ip-172-31-18-198,1726585973,datafusion,41.0.0,,groupby,G1_1e7_1e2_0_1,1726586055.56602,finish,0,0,c6id.metal
ip-172-31-18-198,1726585973,datafusion,41.0.0,,groupby,G1_1e7_1e2_5_0,1726586070.58129,start,,,c6id.metal
ip-172-31-18-198,1726585973,datafusion,41.0.0,,groupby,G1_1e7_1e2_5_0,1726586074.48383,finish,0,0,c6id.metal
ip-172-31-18-198,1726585973,datafusion,41.0.0,,groupby,G1_1e8_1e2_0_0,1726586089.49909,start,,,c6id.metal
ip-172-31-18-198,1726585973,datafusion,41.0.0,,groupby,G1_1e8_1e2_0_0,1726586111.7531,finish,0,0,c6id.metal
ip-172-31-18-198,1726585973,datafusion,41.0.0,,groupby,G1_1e8_1e1_0_0,1726586126.76843,start,,,c6id.metal
ip-172-31-18-198,1726585973,datafusion,41.0.0,,groupby,G1_1e8_1e1_0_0,1726586157.25339,finish,0,0,c6id.metal
ip-172-31-18-198,1726585973,datafusion,41.0.0,,groupby,G1_1e8_2e0_0_0,1726586172.26848,start,,,c6id.metal
ip-172-31-18-198,1726585973,datafusion,41.0.0,,groupby,G1_1e8_2e0_0_0,1726586235.04683,finish,0,0,c6id.metal
ip-172-31-18-198,1726585973,datafusion,41.0.0,,groupby,G1_1e8_1e2_0_1,1726586250.06201,start,,,c6id.metal
ip-172-31-18-198,1726585973,datafusion,41.0.0,,groupby,G1_1e8_1e2_0_1,1726586270.04934,finish,0,0,c6id.metal
ip-172-31-18-198,1726585973,datafusion,41.0.0,,groupby,G1_1e8_1e2_5_0,1726586285.0646,start,,,c6id.metal
ip-172-31-18-198,1726585973,datafusion,41.0.0,,groupby,G1_1e8_1e2_5_0,1726586308.82812,finish,0,0,c6id.metal
ip-172-31-18-198,1726585973,datafusion,41.0.0,,groupby,G1_1e9_1e2_0_0,1726586323.8432,start,,,c6id.metal
ip-172-31-18-198,1726585973,datafusion,41.0.0,,groupby,G1_1e9_1e2_0_0,1726586493.37608,finish,0,15,c6id.metal
ip-172-31-18-198,1726589712,datafusion,41.0.0,,groupby,G1_1e7_1e2_0_0,1726589713.76884,start,,,c6id.metal
ip-172-31-18-198,1726589712,datafusion,41.0.0,,groupby,G1_1e7_1e2_0_0,1726589717.4564,finish,0,0,c6id.metal
ip-172-31-18-198,1726589712,datafusion,41.0.0,,groupby,G1_1e7_1e1_0_0,1726589732.47164,start,,,c6id.metal
ip-172-31-18-198,1726589712,datafusion,41.0.0,,groupby,G1_1e7_1e1_0_0,1726589736.55706,finish,0,0,c6id.metal
ip-172-31-18-198,1726589712,datafusion,41.0.0,,groupby,G1_1e7_2e0_0_0,1726589751.57231,start,,,c6id.metal
ip-172-31-18-198,1726589712,datafusion,41.0.0,,groupby,G1_1e7_2e0_0_0,1726589758.24089,finish,0,0,c6id.metal
ip-172-31-18-198,1726589712,datafusion,41.0.0,,groupby,G1_1e7_1e2_0_1,1726589773.25594,start,,,c6id.metal
ip-172-31-18-198,1726589712,datafusion,41.0.0,,groupby,G1_1e7_1e2_0_1,1726589776.7847,finish,0,0,c6id.metal
ip-172-31-18-198,1726589712,datafusion,41.0.0,,groupby,G1_1e7_1e2_5_0,1726589791.79979,start,,,c6id.metal
ip-172-31-18-198,1726589712,datafusion,41.0.0,,groupby,G1_1e7_1e2_5_0,1726589795.68462,finish,0,0,c6id.metal
ip-172-31-18-198,1726589712,datafusion,41.0.0,,groupby,G1_1e8_1e2_0_0,1726589810.69991,start,,,c6id.metal
ip-172-31-18-198,1726589712,datafusion,41.0.0,,groupby,G1_1e8_1e2_0_0,1726589832.67896,finish,0,0,c6id.metal
ip-172-31-18-198,1726589712,datafusion,41.0.0,,groupby,G1_1e8_1e1_0_0,1726589847.69423,start,,,c6id.metal
ip-172-31-18-198,1726589712,datafusion,41.0.0,,groupby,G1_1e8_1e1_0_0,1726589877.24846,finish,0,0,c6id.metal
ip-172-31-18-198,1726589712,datafusion,41.0.0,,groupby,G1_1e8_2e0_0_0,1726589892.26375,start,,,c6id.metal
ip-172-31-18-198,1726589712,datafusion,41.0.0,,groupby,G1_1e8_2e0_0_0,1726589949.59448,finish,0,0,c6id.metal
ip-172-31-18-198,1726589712,datafusion,41.0.0,,groupby,G1_1e8_1e2_0_1,1726589964.6096,start,,,c6id.metal
ip-172-31-18-198,1726589712,datafusion,41.0.0,,groupby,G1_1e8_1e2_0_1,1726589985.48225,finish,0,0,c6id.metal
ip-172-31-18-198,1726589712,datafusion,41.0.0,,groupby,G1_1e8_1e2_5_0,1726590000.49752,start,,,c6id.metal
ip-172-31-18-198,1726589712,datafusion,41.0.0,,groupby,G1_1e8_1e2_5_0,1726590025.40959,finish,0,0,c6id.metal
ip-172-31-18-198,1726589712,datafusion,41.0.0,,groupby,G1_1e9_1e2_0_0,1726590040.42485,start,,,c6id.metal
ip-172-31-18-198,1726589712,datafusion,41.0.0,,groupby,G1_1e9_1e2_0_0,1726590209.84573,finish,1,15,c6id.metal
ip-172-31-18-198,1726589712,datafusion,41.0.0,,join,J1_1e7_NA_0_0,1726590224.86091,start,,,c6id.metal
ip-172-31-18-198,1726589712,datafusion,41.0.0,,join,J1_1e7_NA_0_0,1726590229.97058,finish,0,0,c6id.metal
ip-172-31-18-198,1726589712,datafusion,41.0.0,,join,J1_1e7_NA_5_0,1726590244.9858,start,,,c6id.metal
ip-172-31-18-198,1726589712,datafusion,41.0.0,,join,J1_1e7_NA_5_0,1726590248.7638,finish,0,0,c6id.metal
ip-172-31-18-198,1726589712,datafusion,41.0.0,,join,J1_1e7_NA_0_1,1726590263.77891,start,,,c6id.metal
ip-172-31-18-198,1726589712,datafusion,41.0.0,,join,J1_1e7_NA_0_1,1726590267.46315,finish,0,0,c6id.metal
ip-172-31-18-198,1726594193,dask,2024.9.0,ae250c9ac88a9b3ad2efef602bc42ac288a6e8ab,groupby,G1_1e7_1e2_0_0,1726594195.74048,start,,,c6id.metal
ip-172-31-18-198,1726594193,dask,2024.9.0,ae250c9ac88a9b3ad2efef602bc42ac288a6e8ab,groupby,G1_1e7_1e2_0_0,1726594231.59233,finish,74,1,c6id.metal
ip-172-31-18-198,1726594193,dask,2024.9.0,ae250c9ac88a9b3ad2efef602bc42ac288a6e8ab,groupby,G1_1e7_1e1_0_0,1726594246.60765,start,,,c6id.metal
ip-172-31-18-198,1726594193,dask,2024.9.0,ae250c9ac88a9b3ad2efef602bc42ac288a6e8ab,groupby,G1_1e7_1e1_0_0,1726594474.89326,finish,74,1,c6id.metal
ip-172-31-18-198,1726594193,dask,2024.9.0,ae250c9ac88a9b3ad2efef602bc42ac288a6e8ab,groupby,G1_1e7_2e0_0_0,1726594489.90829,start,,,c6id.metal
ip-172-31-18-198,1726594193,dask,2024.9.0,ae250c9ac88a9b3ad2efef602bc42ac288a6e8ab,groupby,G1_1e7_2e0_0_0,1726595094.27104,finish,325,1,c6id.metal
ip-172-31-18-198,1726594193,dask,2024.9.0,ae250c9ac88a9b3ad2efef602bc42ac288a6e8ab,groupby,G1_1e7_1e2_0_1,1726595109.28626,start,,,c6id.metal
ip-172-31-18-198,1726594193,dask,2024.9.0,ae250c9ac88a9b3ad2efef602bc42ac288a6e8ab,groupby,G1_1e7_1e2_0_1,1726595144.45711,finish,98,1,c6id.metal
ip-172-31-18-198,1726594193,dask,2024.9.0,ae250c9ac88a9b3ad2efef602bc42ac288a6e8ab,groupby,G1_1e7_1e2_5_0,1726595159.47237,start,,,c6id.metal
ip-172-31-18-198,1726594193,dask,2024.9.0,ae250c9ac88a9b3ad2efef602bc42ac288a6e8ab,groupby,G1_1e7_1e2_5_0,1726595161.57699,finish,1,0,c6id.metal
ip-172-31-18-198,1726594193,dask,2024.9.0,ae250c9ac88a9b3ad2efef602bc42ac288a6e8ab,groupby,G1_1e8_1e2_0_0,1726595176.59221,start,,,c6id.metal
ip-172-31-18-198,1726594193,dask,2024.9.0,ae250c9ac88a9b3ad2efef602bc42ac288a6e8ab,groupby,G1_1e8_1e2_0_0,1726595403.71226,finish,99,1,c6id.metal
ip-172-31-18-198,1726594193,dask,2024.9.0,ae250c9ac88a9b3ad2efef602bc42ac288a6e8ab,groupby,G1_1e8_1e1_0_0,1726595418.72753,start,,,c6id.metal
ip-172-31-18-198,1726594193,dask,2024.9.0,ae250c9ac88a9b3ad2efef602bc42ac288a6e8ab,groupby,G1_1e8_1e1_0_0,1726596859.67083,finish,50,1,c6id.metal
ip-172-31-18-198,1726594193,dask,2024.9.0,ae250c9ac88a9b3ad2efef602bc42ac288a6e8ab,groupby,G1_1e8_2e0_0_0,1726596874.68611,start,,,c6id.metal
ip-172-31-18-198,1726594193,dask,2024.9.0,ae250c9ac88a9b3ad2efef602bc42ac288a6e8ab,groupby,G1_1e8_2e0_0_0,1726598189.81898,finish,89,1,c6id.metal
ip-172-31-18-198,1726594193,dask,2024.9.0,ae250c9ac88a9b3ad2efef602bc42ac288a6e8ab,groupby,G1_1e8_1e2_0_1,1726598204.8342,start,,,c6id.metal
ip-172-31-18-198,1726594193,dask,2024.9.0,ae250c9ac88a9b3ad2efef602bc42ac288a6e8ab,groupby,G1_1e8_1e2_0_1,1726598423.97688,finish,98,1,c6id.metal
ip-172-31-18-198,1726594193,dask,2024.9.0,ae250c9ac88a9b3ad2efef602bc42ac288a6e8ab,groupby,G1_1e8_1e2_5_0,1726598438.99217,start,,,c6id.metal
ip-172-31-18-198,1726594193,dask,2024.9.0,ae250c9ac88a9b3ad2efef602bc42ac288a6e8ab,groupby,G1_1e8_1e2_5_0,1726598441.04293,finish,1,0,c6id.metal
ip-172-31-18-198,1726594193,dask,2024.9.0,ae250c9ac88a9b3ad2efef602bc42ac288a6e8ab,groupby,G1_1e9_1e2_0_0,1726598456.05819,start,,,c6id.metal
ip-172-31-18-198,1726594193,dask,2024.9.0,ae250c9ac88a9b3ad2efef602bc42ac288a6e8ab,groupby,G1_1e9_1e2_0_0,1726599398.73897,finish,2837826,1,c6id.metal
ip-172-31-18-198,1726594193,dask,2024.9.0,ae250c9ac88a9b3ad2efef602bc42ac288a6e8ab,join,J1_1e7_NA_0_0,1726599413.75415,start,,,c6id.metal
ip-172-31-18-198,1726594193,dask,2024.9.0,ae250c9ac88a9b3ad2efef602bc42ac288a6e8ab,join,J1_1e7_NA_0_0,1726599478.51445,finish,0,0,c6id.metal
ip-172-31-18-198,1726594193,dask,2024.9.0,ae250c9ac88a9b3ad2efef602bc42ac288a6e8ab,join,J1_1e7_NA_5_0,1726599493.52971,start,,,c6id.metal
ip-172-31-18-198,1726594193,dask,2024.9.0,ae250c9ac88a9b3ad2efef602bc42ac288a6e8ab,join,J1_1e7_NA_5_0,1726599494.3109,finish,1,0,c6id.metal
ip-172-31-18-198,1726594193,dask,2024.9.0,ae250c9ac88a9b3ad2efef602bc42ac288a6e8ab,join,J1_1e7_NA_0_1,1726599509.32618,start,,,c6id.metal
ip-172-31-18-198,1726594193,dask,2024.9.0,ae250c9ac88a9b3ad2efef602bc42ac288a6e8ab,join,J1_1e7_NA_0_1,1726599510.09635,finish,1,0,c6id.metal
ip-172-31-18-198,1726594193,dask,2024.9.0,ae250c9ac88a9b3ad2efef602bc42ac288a6e8ab,join,J1_1e8_NA_0_0,1726599525.11158,start,,,c6id.metal
ip-172-31-18-198,1726594193,dask,2024.9.0,ae250c9ac88a9b3ad2efef602bc42ac288a6e8ab,join,J1_1e8_NA_0_0,1726600304.01131,finish,0,0,c6id.metal
ip-172-31-18-198,1726594193,dask,2024.9.0,ae250c9ac88a9b3ad2efef602bc42ac288a6e8ab,join,J1_1e8_NA_5_0,1726600319.02664,start,,,c6id.metal
ip-172-31-18-198,1726594193,dask,2024.9.0,ae250c9ac88a9b3ad2efef602bc42ac288a6e8ab,join,J1_1e8_NA_5_0,1726600319.79619,finish,1,0,c6id.metal
ip-172-31-18-198,1726594193,dask,2024.9.0,ae250c9ac88a9b3ad2efef602bc42ac288a6e8ab,join,J1_1e8_NA_0_1,1726600334.81146,start,,,c6id.metal
ip-172-31-18-198,1726594193,dask,2024.9.0,ae250c9ac88a9b3ad2efef602bc42ac288a6e8ab,join,J1_1e8_NA_0_1,1726600335.5805,finish,1,0,c6id.metal
ip-172-31-18-198,1727266784,duckdb,1.1.0,fa5c2fe15f,groupby,G1_1e7_1e2_0_0,1727266785.49646,start,,,c6id.metal
ip-172-31-18-198,1727266784,duckdb,1.1.0,fa5c2fe15f,groupby,G1_1e7_1e2_0_0,1727266789.9479,finish,2,0,c6id.metal
ip-172-31-18-198,1727266784,duckdb,1.1.0,fa5c2fe15f,groupby,G1_1e7_1e1_0_0,1727266804.96322,start,,,c6id.metal
ip-172-31-18-198,1727266784,duckdb,1.1.0,fa5c2fe15f,groupby,G1_1e7_1e1_0_0,1727266809.78746,finish,2,0,c6id.metal
ip-172-31-18-198,1727266784,duckdb,1.1.0,fa5c2fe15f,groupby,G1_1e7_2e0_0_0,1727266824.80278,start,,,c6id.metal
ip-172-31-18-198,1727266784,duckdb,1.1.0,fa5c2fe15f,groupby,G1_1e7_2e0_0_0,1727266829.53344,finish,2,0,c6id.metal
ip-172-31-18-198,1727266784,duckdb,1.1.0,fa5c2fe15f,groupby,G1_1e7_1e2_0_1,1727266844.54882,start,,,c6id.metal
ip-172-31-18-198,1727266784,duckdb,1.1.0,fa5c2fe15f,groupby,G1_1e7_1e2_0_1,1727266848.69753,finish,2,0,c6id.metal
ip-172-31-18-198,1727266784,duckdb,1.1.0,fa5c2fe15f,groupby,G1_1e7_1e2_5_0,1727266863.71291,start,,,c6id.metal
ip-172-31-18-198,1727266784,duckdb,1.1.0,fa5c2fe15f,groupby,G1_1e7_1e2_5_0,1727266867.65799,finish,2,0,c6id.metal
ip-172-31-18-198,1727266784,duckdb,1.1.0,fa5c2fe15f,groupby,G1_1e8_1e2_0_0,1727266882.67328,start,,,c6id.metal
ip-172-31-18-198,1727266784,duckdb,1.1.0,fa5c2fe15f,groupby,G1_1e8_1e2_0_0,1727266905.44859,finish,2,0,c6id.metal
ip-172-31-18-198,1727266784,duckdb,1.1.0,fa5c2fe15f,groupby,G1_1e8_1e1_0_0,1727266920.4639,start,,,c6id.metal
ip-172-31-18-198,1727266784,duckdb,1.1.0,fa5c2fe15f,groupby,G1_1e8_1e1_0_0,1727266949.25046,finish,2,0,c6id.metal
ip-172-31-18-198,1727266784,duckdb,1.1.0,fa5c2fe15f,groupby,G1_1e8_2e0_0_0,1727266964.26582,start,,,c6id.metal
ip-172-31-18-198,1727266784,duckdb,1.1.0,fa5c2fe15f,groupby,G1_1e8_2e0_0_0,1727266988.12279,finish,2,0,c6id.metal
ip-172-31-18-198,1727266784,duckdb,1.1.0,fa5c2fe15f,groupby,G1_1e8_1e2_0_1,1727267003.13806,start,,,c6id.metal
ip-172-31-18-198,1727266784,duckdb,1.1.0,fa5c2fe15f,groupby,G1_1e8_1e2_0_1,1727267023.68044,finish,2,0,c6id.metal
ip-172-31-18-198,1727266784,duckdb,1.1.0,fa5c2fe15f,groupby,G1_1e8_1e2_5_0,1727267038.6957,start,,,c6id.metal
ip-172-31-18-198,1727266784,duckdb,1.1.0,fa5c2fe15f,groupby,G1_1e8_1e2_5_0,1727267055.83197,finish,2,0,c6id.metal
ip-172-31-18-198,1727266784,duckdb,1.1.0,fa5c2fe15f,join,J1_1e7_NA_0_0,1727267070.84722,start,,,c6id.metal
ip-172-31-18-198,1727266784,duckdb,1.1.0,fa5c2fe15f,join,J1_1e7_NA_0_0,1727267075.60315,finish,0,0,c6id.metal
ip-172-31-18-198,1727266784,duckdb,1.1.0,fa5c2fe15f,join,J1_1e7_NA_5_0,1727267090.6184,start,,,c6id.metal
ip-172-31-18-198,1727266784,duckdb,1.1.0,fa5c2fe15f,join,J1_1e7_NA_5_0,1727267094.41407,finish,0,0,c6id.metal
ip-172-31-18-198,1727266784,duckdb,1.1.0,fa5c2fe15f,join,J1_1e7_NA_0_1,1727267109.42938,start,,,c6id.metal
ip-172-31-18-198,1727266784,duckdb,1.1.0,fa5c2fe15f,join,J1_1e7_NA_0_1,1727267113.84199,finish,0,0,c6id.metal
ip-172-31-18-198,1727266784,duckdb,1.1.0,fa5c2fe15f,join,J1_1e8_NA_0_0,1727267128.85725,start,,,c6id.metal
ip-172-31-18-198,1727266784,duckdb,1.1.0,fa5c2fe15f,join,J1_1e8_NA_0_0,1727267166.07619,finish,0,0,c6id.metal
ip-172-31-18-198,1727266784,duckdb,1.1.0,fa5c2fe15f,join,J1_1e8_NA_5_0,1727267181.09146,start,,,c6id.metal
ip-172-31-18-198,1727266784,duckdb,1.1.0,fa5c2fe15f,join,J1_1e8_NA_5_0,1727267203.44515,finish,0,0,c6id.metal
ip-172-31-18-198,1727266784,duckdb,1.1.0,fa5c2fe15f,join,J1_1e8_NA_0_1,1727267218.46024,start,,,c6id.metal
ip-172-31-18-198,1727266784,duckdb,1.1.0,fa5c2fe15f,join,J1_1e8_NA_0_1,1727267253.45365,finish,0,0,c6id.metal
ip-172-31-18-198,1727291171,duckdb,1.1.0,fa5c2fe15f,groupby,G1_1e9_1e2_0_0,1727291172.4699,start,,,c6id.metal
ip-172-31-18-198,1727291171,duckdb,1.1.0,fa5c2fe15f,groupby,G1_1e9_1e2_0_0,1727291399.47592,finish,2,0,c6id.metal
ip-172-31-18-198,1727291171,duckdb,1.1.0,fa5c2fe15f,groupby,G1_1e9_1e1_0_0,1727291414.4912,start,,,c6id.metal
ip-172-31-18-198,1727291171,duckdb,1.1.0,fa5c2fe15f,groupby,G1_1e9_1e1_0_0,1727291704.78366,finish,2,0,c6id.metal
ip-172-31-18-198,1727291171,duckdb,1.1.0,fa5c2fe15f,groupby,G1_1e9_2e0_0_0,1727291719.79897,start,,,c6id.metal
ip-172-31-18-198,1727291171,duckdb,1.1.0,fa5c2fe15f,groupby,G1_1e9_2e0_0_0,1727291979.72466,finish,2,0,c6id.metal
ip-172-31-18-198,1727291171,duckdb,1.1.0,fa5c2fe15f,groupby,G1_1e9_1e2_0_1,1727291994.74002,start,,,c6id.metal
ip-172-31-18-198,1727291171,duckdb,1.1.0,fa5c2fe15f,groupby,G1_1e9_1e2_0_1,1727292215.53464,finish,2,0,c6id.metal
ip-172-31-18-198,1727291171,duckdb,1.1.0,fa5c2fe15f,groupby,G1_1e9_1e2_5_0,1727292230.54985,start,,,c6id.metal
ip-172-31-18-198,1727291171,duckdb,1.1.0,fa5c2fe15f,groupby,G1_1e9_1e2_5_0,1727292380.61295,finish,2,0,c6id.metal
ip-172-31-18-198,1727291171,duckdb,1.1.0,fa5c2fe15f,join,J1_1e9_NA_0_0,1727292395.62823,start,,,c6id.metal
ip-172-31-18-198,1727291171,duckdb,1.1.0,fa5c2fe15f,join,J1_1e9_NA_0_0,1727293116.99451,finish,0,0,c6id.metal
ip-172-31-18-198,1727334229,duckdb,1.1.0,fa5c2fe15f,join,J1_1e9_NA_0_0,1727334230.23319,start,,,c6id.metal
ip-172-31-18-198,1727334229,duckdb,1.1.0,fa5c2fe15f,join,J1_1e9_NA_0_0,1727334376.86005,finish,5,1,c6id.metal
ip-172-31-18-198,1727334739,duckdb,1.1.0,fa5c2fe15f,join,J1_1e9_NA_0_0,1727334740.35473,start,,,c6id.metal
ip-172-31-18-198,1727334739,duckdb,1.1.0,fa5c2fe15f,join,J1_1e9_NA_0_0,1727335475.06759,finish,0,0,c6id.metal
